Review text,Ratings,label
Nice for intermediate levels not suit6for begginers MORE,4,1
AwesomeSuper Fantastic satal MORE,5,1
Power play MORE,5,1
Awesome product MORE,5,1
Long life MORE,5,1
"Counterfeit product, not playable after 3 games. Worst quality MORE",1,0
Worth of money MORE,4,1
Super 👍👍👍 MORE,4,1
Orignal shuttle...loved it 👍 MORE,5,1
This is the worsted products I have received from Flipkart MORE,1,0
Quality and durability is very worst. MORE,1,0
Best product👍 MORE,5,1
Old stock MORE,1,0
"Durable, slow And even flight MORE",4,1
So bad MORE,2,0
It is worst I play one day and it is broken. MORE,4,1
Very bad quality shuttles. The bottom part comes off in just one game. MORE,1,0
"Very very bad quality. The Yonex Mavis 350 shuttle cork is so bad, we have never got a cork before this, we don't even get a game, it is such a bad cork. All 3 corks in a box are pulled together. MORE",1,0
Excellence one.... MORE,5,1
Yonex Mavis 350 is the best shuttles😊 from the other shuttles because the flight of the mavis 350 is very good👍 and i love this product 🤗 MORE,4,1
Best :) MORE,5,1
"The shuttle lasts up to 10-15 days, below satisfactory. MORE",2,0
Very worst. Quality is very bad. Only one two games the head separated. Totally waste of money. MORE,1,0
Quality not good MORE,2,0
"It's good Shuttle, You can go for it. MORE",5,1
original shuttle MORE,5,1
Fine MORE,5,1
Good 👍 MORE,5,1
good deal MORE,5,1
Quickly damaged the wings MORE,2,0
Very bad MORE,1,0
Shuttle quality is worst. Usually a mavis 350 shuttle will last for 2 days based on our play. But this shuttle lasting for only one day. Worst boxes. MORE,1,0
Good quality MORE,4,1
This is good for beginners. MORE,5,1
Nice delivery boy  good behavior thanks flipkart MORE,5,1
Product is new and quality is excellent as usual MORE,5,1
Wonderful 💖💖💖💖 thank you Utpal da MORE,5,1
Very good product 😊 MORE,5,1
good MORE,4,1
Very poor quality MORE,1,0
Worst stock it has broken with in two games MORE,4,1
Very poor quality.. Dont buy again.. MORE,1,0
Very bad 350 Nylon Shuttle.only one match life span. MORE,1,0
Best shuttle for outdoor badminton. MORE,5,1
Simply Super 👌 MORE,5,1
Worrest MORE,2,0
nice product MORE,5,1
Product was to fast moving. Wastage of money MORE,1,0
Nice product 👍👍 MORE,5,1
Quality is too poor MORE,4,1
Wonderful MORE,5,1
Worst product MORE,1,0
Quality is poor. MORE,3,0
Good one and on time delivery.. MORE,5,1
Support MORE,5,1
One sound is working MORE,5,1
Original stuff.Else you know about 350. MORE,5,1
very good product MORE,5,1
Quality of the product is too bad Don't waste the money MORE,1,0
Very expensive and not good quality... So dont buy MORE,1,0
Good quality but can be better MORE,4,1
"The shuttles I received were fake and literally broke off within 1 weeks of usage . Every time we took out a new shuttle from the box, it looked new but broke off within a game or two max. MORE",1,0
Within one hour two shuttle got broken at the bottom. We should not buy it online MORE,1,0
This product is very branded and nice... MORE,5,1
Awesome product for indoor and outdoor also ...❤️..but price is to high ..🥺 MORE,5,1
Quality is nice... I appreciate MORE,5,1
Satisfied MORE,4,1
Bad product MORE,1,0
Awasome MORE,5,1
It's really awesome MORE,5,1
Super MORE,4,1
The shuttle is working perfectly MORE,5,1
Gud MORE,5,1
Super good MORE,5,1
Better to intermediate nd biggner MORE,4,1
"Good product, MORE",5,1
Super exalent iam very happy thank you MORE,5,1
Not as we expected in quality MORE,3,0
Very bad quality MORE,5,1
"Waste product.High speed shuttles, not useful to intermediate or advanced players.Looting money with sub-standard Products😡 MORE",1,0
Fabulous shuttlecock is good for all medium players MORE,5,1
Worst MORE,2,0
"When I order Yonex MAVIS 350 Slow Speed ball but he send some low quality ball, not puy tha product really worst quality don't buy this product please MORE",1,0
It wa good MORE,4,1
Awsome product and one shuttle wears out in 8 games MORE,5,1
Very good quality product MORE,5,1
Good quality. MORE,5,1
Nice shuttlecocks MORE,5,1
old product MORE,3,0
Good Product MORE,4,1
Very bad 😤😤😤😤😤😤😤 MORE,1,0
Orginal quality product MORE,5,1
Good but high price... MORE,4,1
Best shuttlecocks in indoor and outdoor badminton MORE,5,1
Exlent MORE,5,1
Perfect MORE,5,1
Good but very costly MORE,4,1
Good product👍 MORE,5,1
"Very good quality, happy with the purchase MORE",5,1
It's original and it's the best.Go for it without hesitation. MORE,5,1
Good product. great experience MORE,5,1
Shuttle is very good 🙂 MORE,5,1
Tq flippy it's original barrel MORE,5,1
Real Yonex..satisfied MORE,4,1
Best shuttle of Mavis company. And thanks to flipcart service . MORE,5,1
To good MORE,5,1
awesome MORE,5,1
Awesome quality. MORE,4,1
Nice 👍 MORE,5,1
Awesome product indeed. The closest to feather shuttle MORE,5,1
"Nice product with best quality, if you are beginner  just go for it.Really worth for the money you spent. MORE",5,1
Perfectly geniune product....Thank you seller.... MORE,5,1
Very good product MORE,1,0
Best in class MORE,5,1
Great MORE,5,1
Worst quality MORE,2,0
Superb ..nodoubt MORE,5,1
"In terms of flight, stability and durability only 350  is better and can be consider nearly similar to feather Shuttles (AS 2 or rsl no. 5) otherwise all other mavis shuttles (300, 2000, 600 etc.) are not so good MORE",5,1
Best shuttle in this price. Quality is so good and good to play. MORE,5,1
Gud quality super MORE,5,1
"Yonex 350 is always best for practice, and it does the job nicely MORE",5,1
A best quality 😍 MORE,4,1
Nice quality MORE,5,1
Very bad quality.... Not even stable for one game ... MORE,1,0
Shuttle is Used . Very bed MORE,1,0
Best price.best shuttle.Please offer the same price again.so that i can buy 3 barrels once again. MORE,5,1
The quality of this box was not good MORE,2,0
Seller sent duplicate product MORE,1,0
Very good quality and genuine product MORE,4,1
Nice best product MORE,5,1
Quality is good MORE,5,1
"Good product , reasonable price MORE",4,1
Average MORE,3,0
Quality is not good MORE,2,0
Best one for beginners and intermediate players. MORE,5,1
Amazing! MORE,4,1
Worst quality. MORE,1,0
Go for it! MORE,5,1
Good.. Same as previews... MORE,5,1
It awesome MORE,4,1
Good quality...love it MORE,4,1
Not bad it's good MORE,4,1
Super MORE,1,0
All time favourite for badminton... MORE,4,1
Better shuttle for beginners and for humid areas... MORE,3,0
Best for regular player.durable shuttle best for daily uses. MORE,5,1
Good one but price is high MORE,4,1
Not have the quality I expected MORE,2,0
Ok good MORE,3,0
Very nice. I like it. Tnq so much Flipkart. MORE,5,1
Its is very nice shuttle pro as well as badminton playing beginners soo i recommend this only to buy because other all are just no. But this shuttle is worthy Means value of money we can say ....... MORE,5,1
Goog MORE,5,1
Good for indoor courts MORE,5,1
"Compared to the ones which are bought from shops, this seems relatively a bit slow MORE",3,0
"Good for hard play... Its not durable when playing in raining 😅, other then it is the best 🤩. MORE",4,1
Nice happy MORE,5,1
Very bad experience MORE,1,0
Good shuttle MORE,4,1
Very Nice shuttle MORE,5,1
"Good quality shuttles, worth it. MORE",5,1
Good.. Oky.. MORE,3,0
"Great buy for me, original shuttle delivered. However the box was a bit deformed when received. I didn't return because took Rick to open packaging and found original Yonex M350 shuttles. MORE",5,1
Excellent shuttle go for it guyz MORE,5,1
Product is good but delivery was too late MORE,5,1
Product quality was very bad..broken 1 shuttle  within 1 match .. MORE,1,0
Superb packing... Keep it up MORE,4,1
"Best product available in market today, but its costly MORE",4,1
Super one MORE,5,1
"After 3 day use, shuttle is being uselessI dought on quality MORE",2,0
Good experience with original shuttles.. delivery within 2 days MORE,5,1
Best product must buy MORE,5,1
Original shuttles delivered. Value for money. Go for it MORE,5,1
Nice super MORE,5,1
Good product thanks flipkart MORE,5,1
Bad and not a real product MORE,1,0
Thank you MORE,5,1
Durability isn't that good for 350 MORE,5,1
Unbelievable best shuttle.... MORE,5,1
Not original products too worst MORE,1,0
Disappointed MORE,1,0
Go for this shuttle only if you are professional MORE,5,1
Mast quality MORE,5,1
Original product.It was awesome. MORE,5,1
Fabulous products. MORE,4,1
Nice product thanx flipkart MORE,4,1
Product is not up to the mark MORE,3,0
Nice pic MORE,5,1
Original MORE,5,1
Good Quality MORE,5,1
Waste product MORE,2,0
Tq MORE,5,1
Very very worst quality i ever received MORE,1,0
Quality is very poor MORE,1,0
"Worst product, worst app MORE",1,0
Satisfied MORE,5,1
Amazing 😊 MORE,5,1
Very nice shuttle love it 👌 MORE,5,1
Very nice product MORE,4,1
Poor quality and westage of money shuttle broken in two  three games MORE,1,0
Waste products not good quickly damage MORE,1,0
Nice MORE,2,0
It's good product MORE,4,1
Bad produtVery bad MORE,1,0
Durability is good MORE,4,1
Very beautiful and attractive MORE,5,1
ok MORE,5,1
Good item MORE,5,1
Good product 👌🏼 MORE,5,1
"Fake Product, not lasting even a day. MORE",1,0
This product is very good quality MORE,5,1
Very good shuttle. Everyone is playing with this shuttle. MORE,5,1
Good product Supper MORE,5,1
Excellent quality MORE,5,1
best MORE,5,1
Very bad haa MORE,2,0
Excellent product and delivery MORE,5,1
Long lasting then any other MORE,5,1
Poor quality 2 shuttle dameged very soon. I think that was old stock. MORE,2,0
Damaged product. MORE,1,0
Superb MORE,5,1
Good but should more of in quality MORE,4,1
Nice product 👍 MORE,5,1
Good product value for money MORE,5,1
Bad quality shuttles gone in a week. MORE,1,0
Perfect for everyone MORE,5,1
Superb quality with nice packing MORE,5,1
One of the best shuttle for outdoor play MORE,5,1
Thank you. Super good MORE,5,1
Worst Product... All shuttles are damaged... Old material... MORE,1,0
